Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,MonitorID
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,29,ConMod,Cool-Med,1290
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,30,ConMod,Med-Warm,1291
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,31,Seed,Cool-Med,1292
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,32,Mulch,Cool-Med,1293
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,33,Seed,Med-Warm,1294
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,34,Control,None,1295
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,35,Mulch,Med-Warm,1296
Colorado Plateau,FlyingM,2018-07-18,2018-11-21,36,Pits,Med-Warm,1297
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,1,Seed,Cool-Med,1298
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,2,Pits,Cool-Med,1299
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,3,Mulch,Cool-Med,1300
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,4,ConMod,Cool-Med,1301
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,5,Control,None,1302
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,6,Seed,Med-Warm,1303
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,7,Pits,Med-Warm,1304
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,8,Mulch,Med-Warm,1305
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,9,ConMod,Med-Warm,1306
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,10,Control,None,1307
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,11,Seed,Cool-Med,1308
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,12,Mulch,Cool-Med,1309
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,13,ConMod,Cool-Med,1310
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,14,Pits,Cool-Med,1311
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,15,Seed,Med-Warm,1312
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,16,Pits,Med-Warm,1313
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,17,Seed,Cool-Med,1314
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,18,ConMod,Med-Warm,1315
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,19,Pits,Cool-Med,1316
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,20,Mulch,Med-Warm,1317
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,21,ConMod,Cool-Med,1318
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,22,Pits,Med-Warm,1319
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,23,Mulch,Cool-Med,1320
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,24,ConMod,Med-Warm,1321
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,25,Pits,Cool-Med,1322
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,26,Control,None,1323
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,27,Seed,Med-Warm,1324
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,28,Mulch,Med-Warm,1325
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,29,ConMod,Cool-Med,1326
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,30,ConMod,Med-Warm,1327
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,31,Seed,Cool-Med,1328
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,32,Mulch,Cool-Med,1329
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,33,Seed,Med-Warm,1330
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,34,Control,None,1331
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,35,Mulch,Med-Warm,1332
Colorado Plateau,FlyingM,2018-07-18,2018-12-07,36,Pits,Med-Warm,1333
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,1,Seed,Cool-Med,1334
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,2,Pits,Cool-Med,1335
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,3,Mulch,Cool-Med,1336
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,4,ConMod,Cool-Med,1337
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,5,Control,None,1338
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,6,Seed,Med-Warm,1339
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,7,Pits,Med-Warm,1340
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,8,Mulch,Med-Warm,1341
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,9,ConMod,Med-Warm,1342
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,10,Control,None,1343
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,11,Seed,Cool-Med,1344
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,12,Mulch,Cool-Med,1345
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,13,ConMod,Cool-Med,1346
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,14,Pits,Cool-Med,1347
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,15,Seed,Med-Warm,1348
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,16,Pits,Med-Warm,1349
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,17,Seed,Cool-Med,1350
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,18,ConMod,Med-Warm,1351
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,19,Pits,Cool-Med,1352
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,20,Mulch,Med-Warm,1353
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,21,ConMod,Cool-Med,1354
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,22,Pits,Med-Warm,1355
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,23,Mulch,Cool-Med,1356
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,24,ConMod,Med-Warm,1357
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,25,Pits,Cool-Med,1358
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,26,Control,None,1359
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,27,Seed,Med-Warm,1360
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,28,Mulch,Med-Warm,1361
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,29,ConMod,Cool-Med,1362
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,30,ConMod,Med-Warm,1363
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,31,Seed,Cool-Med,1364
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,32,Mulch,Cool-Med,1365
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,33,Seed,Med-Warm,1366
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,34,Control,None,1367
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,35,Mulch,Med-Warm,1368
Colorado Plateau,FlyingM,2018-07-18,2019-04-24,36,Pits,Med-Warm,1369
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,1,Seed,Cool-Med,1370
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,2,Pits,Cool-Med,1371
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,3,Mulch,Cool-Med,1372
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,4,ConMod,Cool-Med,1373
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,5,Control,None,1374
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,6,Seed,Med-Warm,1375
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,7,Pits,Med-Warm,1376
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,8,Mulch,Med-Warm,1377
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,9,ConMod,Med-Warm,1378
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,10,Control,None,1379
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,11,Seed,Cool-Med,1380
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,12,Mulch,Cool-Med,1381
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,13,ConMod,Cool-Med,1382
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,14,Pits,Cool-Med,1383
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,15,Seed,Med-Warm,1384
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,16,Pits,Med-Warm,1385
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,17,Seed,Cool-Med,1386
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,18,ConMod,Med-Warm,1387
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,19,Pits,Cool-Med,1388
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,20,Mulch,Med-Warm,1389
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,21,ConMod,Cool-Med,1390
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,22,Pits,Med-Warm,1391
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,23,Mulch,Cool-Med,1392
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,24,ConMod,Med-Warm,1393
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,25,Pits,Cool-Med,1394
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,26,Control,None,1395
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,27,Seed,Med-Warm,1396
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,28,Mulch,Med-Warm,1397
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,29,ConMod,Cool-Med,1398
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,30,ConMod,Med-Warm,1399
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,31,Seed,Cool-Med,1400
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,32,Mulch,Cool-Med,1401
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,33,Seed,Med-Warm,1402
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,34,Control,None,1403
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,35,Mulch,Med-Warm,1404
Colorado Plateau,FlyingM,2018-07-18,2019-06-12,36,Pits,Med-Warm,1405
Colorado Plateau,MOWE,2018-08-30,2018-09-14,1,Pits,Warm,1406
Colorado Plateau,MOWE,2018-08-30,2018-09-14,2,Mulch,Warm,1407
Colorado Plateau,MOWE,2018-08-30,2018-09-14,3,ConMod,Warm,1408
Colorado Plateau,MOWE,2018-08-30,2018-09-14,4,Seed,Warm,1409
Colorado Plateau,MOWE,2018-08-30,2018-09-14,5,Control,None,1410
Colorado Plateau,MOWE,2018-08-30,2018-09-14,6,ConMod,Med-Warm,1411
Colorado Plateau,MOWE,2018-08-30,2018-09-14,7,Pits,Med-Warm,1412
Colorado Plateau,MOWE,2018-08-30,2018-09-14,8,Seed,Med-Warm,1413
Colorado Plateau,MOWE,2018-08-30,2018-09-14,9,Mulch,Med-Warm,1414
Colorado Plateau,MOWE,2018-08-30,2018-09-14,10,ConMod,Warm,1415
Colorado Plateau,MOWE,2018-08-30,2018-09-14,11,Seed,Warm,1416
Colorado Plateau,MOWE,2018-08-30,2018-09-14,12,Seed,Med-Warm,1417
Colorado Plateau,MOWE,2018-08-30,2018-09-14,13,ConMod,Med-Warm,1418
Colorado Plateau,MOWE,2018-08-30,2018-09-14,14,Pits,Warm,1419
Colorado Plateau,MOWE,2018-08-30,2018-09-14,15,Mulch,Warm,1420
Colorado Plateau,MOWE,2018-08-30,2018-09-14,16,ConMod,Warm,1421
Colorado Plateau,MOWE,2018-08-30,2018-09-14,17,Seed,Warm,1422
Colorado Plateau,MOWE,2018-08-30,2018-09-14,18,Pits,Med-Warm,1423
Colorado Plateau,MOWE,2018-08-30,2018-09-14,19,Mulch,Med-Warm,1424
Colorado Plateau,MOWE,2018-08-30,2018-09-14,20,ConMod,Med-Warm,1425
Colorado Plateau,MOWE,2018-08-30,2018-09-14,21,Seed,Med-Warm,1426
Colorado Plateau,MOWE,2018-08-30,2018-09-14,22,Control,None,1427
Colorado Plateau,MOWE,2018-08-30,2018-09-14,23,Mulch,Warm,1428
Colorado Plateau,MOWE,2018-08-30,2018-09-14,24,Pits,Warm,1429
Colorado Plateau,MOWE,2018-08-30,2018-09-14,25,Seed,Warm,1430
Colorado Plateau,MOWE,2018-08-30,2018-09-14,26,Control,None,1431
Colorado Plateau,MOWE,2018-08-30,2018-09-14,27,Mulch,Med-Warm,1432
Colorado Plateau,MOWE,2018-08-30,2018-09-14,28,ConMod,Warm,1433
Colorado Plateau,MOWE,2018-08-30,2018-09-14,29,Control,None,1434
Colorado Plateau,MOWE,2018-08-30,2018-09-14,30,Seed,Med-Warm,1435
Colorado Plateau,MOWE,2018-08-30,2018-09-14,31,Pits,Med-Warm,1436
Colorado Plateau,MOWE,2018-08-30,2018-09-14,32,ConMod,Med-Warm,1437
Colorado Plateau,MOWE,2018-08-30,2018-09-14,33,Mulch,Warm,1438
Colorado Plateau,MOWE,2018-08-30,2018-09-14,34,Pits,Warm,1439
Colorado Plateau,MOWE,2018-08-30,2018-09-14,35,Mulch,Med-Warm,1440
Colorado Plateau,MOWE,2018-08-30,2018-09-14,36,Pits,Med-Warm,1441
Colorado Plateau,MOWE,2018-08-30,2018-09-27,1,Pits,Warm,1442
Colorado Plateau,MOWE,2018-08-30,2018-09-27,2,Mulch,Warm,1443
Colorado Plateau,MOWE,2018-08-30,2018-09-27,3,ConMod,Warm,1444
Colorado Plateau,MOWE,2018-08-30,2018-09-27,4,Seed,Warm,1445
Colorado Plateau,MOWE,2018-08-30,2018-09-27,5,Control,None,1446
Colorado Plateau,MOWE,2018-08-30,2018-09-27,6,ConMod,Med-Warm,1447
Colorado Plateau,MOWE,2018-08-30,2018-09-27,7,Pits,Med-Warm,1448
Colorado Plateau,MOWE,2018-08-30,2018-09-27,8,Seed,Med-Warm,1449
Colorado Plateau,MOWE,2018-08-30,2018-09-27,9,Mulch,Med-Warm,1450
Colorado Plateau,MOWE,2018-08-30,2018-09-27,10,ConMod,Warm,1451
Colorado Plateau,MOWE,2018-08-30,2018-09-27,11,Seed,Warm,1452
Colorado Plateau,MOWE,2018-08-30,2018-09-27,12,Seed,Med-Warm,1453
Colorado Plateau,MOWE,2018-08-30,2018-09-27,13,ConMod,Med-Warm,1454
Colorado Plateau,MOWE,2018-08-30,2018-09-27,14,Pits,Warm,1455
Colorado Plateau,MOWE,2018-08-30,2018-09-27,15,Mulch,Warm,1456
Colorado Plateau,MOWE,2018-08-30,2018-09-27,16,ConMod,Warm,1457
Colorado Plateau,MOWE,2018-08-30,2018-09-27,17,Seed,Warm,1458
Colorado Plateau,MOWE,2018-08-30,2018-09-27,18,Pits,Med-Warm,1459
Colorado Plateau,MOWE,2018-08-30,2018-09-27,19,Mulch,Med-Warm,1460
Colorado Plateau,MOWE,2018-08-30,2018-09-27,20,ConMod,Med-Warm,1461
Colorado Plateau,MOWE,2018-08-30,2018-09-27,21,Seed,Med-Warm,1462
Colorado Plateau,MOWE,2018-08-30,2018-09-27,22,Control,None,1463
Colorado Plateau,MOWE,2018-08-30,2018-09-27,23,Mulch,Warm,1464
Colorado Plateau,MOWE,2018-08-30,2018-09-27,24,Pits,Warm,1465
Colorado Plateau,MOWE,2018-08-30,2018-09-27,25,Seed,Warm,1466
Colorado Plateau,MOWE,2018-08-30,2018-09-27,26,Control,None,1467
Colorado Plateau,MOWE,2018-08-30,2018-09-27,27,Mulch,Med-Warm,1468
Colorado Plateau,MOWE,2018-08-30,2018-09-27,28,ConMod,Warm,1469
Colorado Plateau,MOWE,2018-08-30,2018-09-27,29,Control,None,1470
Colorado Plateau,MOWE,2018-08-30,2018-09-27,30,Seed,Med-Warm,1471
Colorado Plateau,MOWE,2018-08-30,2018-09-27,31,Pits,Med-Warm,1472
Colorado Plateau,MOWE,2018-08-30,2018-09-27,32,ConMod,Med-Warm,1473
Colorado Plateau,MOWE,2018-08-30,2018-09-27,33,Mulch,Warm,1474
Colorado Plateau,MOWE,2018-08-30,2018-09-27,34,Pits,Warm,1475
Colorado Plateau,MOWE,2018-08-30,2018-09-27,35,Mulch,Med-Warm,1476
Colorado Plateau,MOWE,2018-08-30,2018-09-27,36,Pits,Med-Warm,1477
Colorado Plateau,MOWE,2018-08-30,2018-10-15,1,Pits,Warm,1478
Colorado Plateau,MOWE,2018-08-30,2018-10-15,2,Mulch,Warm,1479
Colorado Plateau,MOWE,2018-08-30,2018-10-15,3,ConMod,Warm,1480
Colorado Plateau,MOWE,2018-08-30,2018-10-15,4,Seed,Warm,1481
Colorado Plateau,MOWE,2018-08-30,2018-10-15,5,Control,None,1482
Colorado Plateau,MOWE,2018-08-30,2018-10-15,6,ConMod,Med-Warm,1483
Colorado Plateau,MOWE,2018-08-30,2018-10-15,7,Pits,Med-Warm,1484
Colorado Plateau,MOWE,2018-08-30,2018-10-15,8,Seed,Med-Warm,1485
Colorado Plateau,MOWE,2018-08-30,2018-10-15,9,Mulch,Med-Warm,1486
Colorado Plateau,MOWE,2018-08-30,2018-10-15,10,ConMod,Warm,1487
Colorado Plateau,MOWE,2018-08-30,2018-10-15,11,Seed,Warm,1488
Colorado Plateau,MOWE,2018-08-30,2018-10-15,12,Seed,Med-Warm,1489
Colorado Plateau,MOWE,2018-08-30,2018-10-15,13,ConMod,Med-Warm,1490
Colorado Plateau,MOWE,2018-08-30,2018-10-15,14,Pits,Warm,1491
Colorado Plateau,MOWE,2018-08-30,2018-10-15,15,Mulch,Warm,1492
Colorado Plateau,MOWE,2018-08-30,2018-10-15,16,ConMod,Warm,1493
Colorado Plateau,MOWE,2018-08-30,2018-10-15,17,Seed,Warm,1494
Colorado Plateau,MOWE,2018-08-30,2018-10-15,18,Pits,Med-Warm,1495
Colorado Plateau,MOWE,2018-08-30,2018-10-15,19,Mulch,Med-Warm,1496
Colorado Plateau,MOWE,2018-08-30,2018-10-15,20,ConMod,Med-Warm,1497
Colorado Plateau,MOWE,2018-08-30,2018-10-15,21,Seed,Med-Warm,1498
Colorado Plateau,MOWE,2018-08-30,2018-10-15,22,Control,None,1499
Colorado Plateau,MOWE,2018-08-30,2018-10-15,23,Mulch,Warm,1500
Colorado Plateau,MOWE,2018-08-30,2018-10-15,24,Pits,Warm,1501
Colorado Plateau,MOWE,2018-08-30,2018-10-15,25,Seed,Warm,1502
Colorado Plateau,MOWE,2018-08-30,2018-10-15,26,Control,None,1503
Colorado Plateau,MOWE,2018-08-30,2018-10-15,27,Mulch,Med-Warm,1504
Colorado Plateau,MOWE,2018-08-30,2018-10-15,28,ConMod,Warm,1505
Colorado Plateau,MOWE,2018-08-30,2018-10-15,29,Control,None,1506
Colorado Plateau,MOWE,2018-08-30,2018-10-15,30,Seed,Med-Warm,1507
Colorado Plateau,MOWE,2018-08-30,2018-10-15,31,Pits,Med-Warm,1508
Colorado Plateau,MOWE,2018-08-30,2018-10-15,32,ConMod,Med-Warm,1509
Colorado Plateau,MOWE,2018-08-30,2018-10-15,33,Mulch,Warm,1510
Colorado Plateau,MOWE,2018-08-30,2018-10-15,34,Pits,Warm,1511
Colorado Plateau,MOWE,2018-08-30,2018-10-15,35,Mulch,Med-Warm,1512
Colorado Plateau,MOWE,2018-08-30,2018-10-15,36,Pits,Med-Warm,1513
Colorado Plateau,MOWE,2018-08-30,2018-10-31,1,Pits,Warm,1514
Colorado Plateau,MOWE,2018-08-30,2018-10-31,2,Mulch,Warm,1515
Colorado Plateau,MOWE,2018-08-30,2018-10-31,3,ConMod,Warm,1516
Colorado Plateau,MOWE,2018-08-30,2018-10-31,4,Seed,Warm,1517
Colorado Plateau,MOWE,2018-08-30,2018-10-31,5,Control,None,1518
Colorado Plateau,MOWE,2018-08-30,2018-10-31,6,ConMod,Med-Warm,1519
Colorado Plateau,MOWE,2018-08-30,2018-10-31,7,Pits,Med-Warm,1520
Colorado Plateau,MOWE,2018-08-30,2018-10-31,8,Seed,Med-Warm,1521
Colorado Plateau,MOWE,2018-08-30,2018-10-31,9,Mulch,Med-Warm,1522
Colorado Plateau,MOWE,2018-08-30,2018-10-31,10,ConMod,Warm,1523
Colorado Plateau,MOWE,2018-08-30,2018-10-31,11,Seed,Warm,1524
Colorado Plateau,MOWE,2018-08-30,2018-10-31,12,Seed,Med-Warm,1525
Colorado Plateau,MOWE,2018-08-30,2018-10-31,13,ConMod,Med-Warm,1526
Colorado Plateau,MOWE,2018-08-30,2018-10-31,14,Pits,Warm,1527
Colorado Plateau,MOWE,2018-08-30,2018-10-31,15,Mulch,Warm,1528
Colorado Plateau,MOWE,2018-08-30,2018-10-31,16,ConMod,Warm,1529
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,1530
Colorado Plateau,MOWE,2018-08-30,2018-10-31,18,Pits,Med-Warm,1531
Colorado Plateau,MOWE,2018-08-30,2018-10-31,19,Mulch,Med-Warm,1532
Colorado Plateau,MOWE,2018-08-30,2018-10-31,20,ConMod,Med-Warm,1533
Colorado Plateau,MOWE,2018-08-30,2018-10-31,21,Seed,Med-Warm,1534
Colorado Plateau,MOWE,2018-08-30,2018-10-31,22,Control,None,1535
Colorado Plateau,MOWE,2018-08-30,2018-10-31,23,Mulch,Warm,1536
Colorado Plateau,MOWE,2018-08-30,2018-10-31,24,Pits,Warm,1537
Colorado Plateau,MOWE,2018-08-30,2018-10-31,25,Seed,Warm,1538
Colorado Plateau,MOWE,2018-08-30,2018-10-31,26,Control,None,1539
Colorado Plateau,MOWE,2018-08-30,2018-10-31,27,Mulch,Med-Warm,1540
Colorado Plateau,MOWE,2018-08-30,2018-10-31,28,ConMod,Warm,1541
Colorado Plateau,MOWE,2018-08-30,2018-10-31,29,Control,None,1542
Colorado Plateau,MOWE,2018-08-30,2018-10-31,30,Seed,Med-Warm,1543
Colorado Plateau,MOWE,2018-08-30,2018-10-31,31,Pits,Med-Warm,1544
Colorado Plateau,MOWE,2018-08-30,2018-10-31,32,ConMod,Med-Warm,1545
Colorado Plateau,MOWE,2018-08-30,2018-10-31,33,Mulch,Warm,1546
Colorado Plateau,MOWE,2018-08-30,2018-10-31,34,Pits,Warm,1547
Colorado Plateau,MOWE,2018-08-30,2018-10-31,35,Mulch,Med-Warm,1548
Colorado Plateau,MOWE,2018-08-30,2018-10-31,36,Pits,Med-Warm,1549
Colorado Plateau,MOWE,2018-08-30,2018-11-14,1,Pits,Warm,1550
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,1551
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,1552
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,1553
Colorado Plateau,MOWE,2018-08-30,2018-11-14,5,Control,None,1554
Colorado Plateau,MOWE,2018-08-30,2018-11-14,6,ConMod,Med-Warm,1555
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,1556
Colorado Plateau,MOWE,2018-08-30,2018-11-14,8,Seed,Med-Warm,1557
Colorado Plateau,MOWE,2018-08-30,2018-11-14,9,Mulch,Med-Warm,1558
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,1559
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,1560
Colorado Plateau,MOWE,2018-08-30,2018-11-14,12,Seed,Med-Warm,1561
Colorado Plateau,MOWE,2018-08-30,2018-11-14,13,ConMod,Med-Warm,1562
Colorado Plateau,MOWE,2018-08-30,2018-11-14,14,Pits,Warm,1563
Colorado Plateau,MOWE,2018-08-30,2018-11-14,15,Mulch,Warm,1564
Colorado Plateau,MOWE,2018-08-30,2018-11-14,16,ConMod,Warm,1565
Colorado Plateau,MOWE,2018-08-30,2018-11-14,17,Seed,Warm,1566
Colorado Plateau,MOWE,2018-08-30,2018-11-14,18,Pits,Med-Warm,1567
Colorado Plateau,MOWE,2018-08-30,2018-11-14,19,Mulch,Med-Warm,1568
Colorado Plateau,MOWE,2018-08-30,2018-11-14,20,ConMod,Med-Warm,1569
Colorado Plateau,MOWE,2018-08-30,2018-11-14,21,Seed,Med-Warm,1570
Colorado Plateau,MOWE,2018-08-30,2018-11-14,22,Control,None,1571
Colorado Plateau,MOWE,2018-08-30,2018-11-14,23,Mulch,Warm,1572
Colorado Plateau,MOWE,2018-08-30,2018-11-14,24,Pits,Warm,1573
Colorado Plateau,MOWE,2018-08-30,2018-11-14,25,Seed,Warm,1574
Colorado Plateau,MOWE,2018-08-30,2018-11-14,26,Control,None,1575
Colorado Plateau,MOWE,2018-08-30,2018-11-14,27,Mulch,Med-Warm,1576
Colorado Plateau,MOWE,2018-08-30,2018-11-14,28,ConMod,Warm,1577
Colorado Plateau,MOWE,2018-08-30,2018-11-14,29,Control,None,1578
Colorado Plateau,MOWE,2018-08-30,2018-11-14,30,Seed,Med-Warm,1579
Colorado Plateau,MOWE,2018-08-30,2018-11-14,31,Pits,Med-Warm,1580
Colorado Plateau,MOWE,2018-08-30,2018-11-14,32,ConMod,Med-Warm,1581
Colorado Plateau,MOWE,2018-08-30,2018-11-14,33,Mulch,Warm,1582
Colorado Plateau,MOWE,2018-08-30,2018-11-14,34,Pits,Warm,1583
Colorado Plateau,MOWE,2018-08-30,2018-11-14,35,Mulch,Med-Warm,1584
Colorado Plateau,MOWE,2018-08-30,2018-11-14,36,Pits,Med-Warm,1585
Colorado Plateau,MOWE,2018-08-30,2018-11-29,1,Pits,Warm,1586
Colorado Plateau,MOWE,2018-08-30,2018-11-29,2,Mulch,Warm,1587
Colorado Plateau,MOWE,2018-08-30,2018-11-29,3,ConMod,Warm,1588
Colorado Plateau,MOWE,2018-08-30,2018-11-29,4,Seed,Warm,1589
Colorado Plateau,MOWE,2018-08-30,2018-11-29,5,Control,None,1590
Colorado Plateau,MOWE,2018-08-30,2018-11-29,6,ConMod,Med-Warm,1591
Colorado Plateau,MOWE,2018-08-30,2018-11-29,7,Pits,Med-Warm,1592
Colorado Plateau,MOWE,2018-08-30,2018-11-29,8,Seed,Med-Warm,1593
Colorado Plateau,MOWE,2018-08-30,2018-11-29,9,Mulch,Med-Warm,1594
Colorado Plateau,MOWE,2018-08-30,2018-11-29,10,ConMod,Warm,1595
Colorado Plateau,MOWE,2018-08-30,2018-11-29,11,Seed,Warm,1596
Colorado Plateau,MOWE,2018-08-30,2018-11-29,12,Seed,Med-Warm,1597
Colorado Plateau,MOWE,2018-08-30,2018-11-29,13,ConMod,Med-Warm,1598
Colorado Plateau,MOWE,2018-08-30,2018-11-29,14,Pits,Warm,1599
Colorado Plateau,MOWE,2018-08-30,2018-11-29,15,Mulch,Warm,1600
Colorado Plateau,MOWE,2018-08-30,2018-11-29,16,ConMod,Warm,1601
Colorado Plateau,MOWE,2018-08-30,2018-11-29,17,Seed,Warm,1602
Colorado Plateau,MOWE,2018-08-30,2018-11-29,18,Pits,Med-Warm,1603
Colorado Plateau,MOWE,2018-08-30,2018-11-29,19,Mulch,Med-Warm,1604
Colorado Plateau,MOWE,2018-08-30,2018-11-29,20,ConMod,Med-Warm,1605
Colorado Plateau,MOWE,2018-08-30,2018-11-29,21,Seed,Med-Warm,1606
Colorado Plateau,MOWE,2018-08-30,2018-11-29,22,Control,None,1607
Colorado Plateau,MOWE,2018-08-30,2018-11-29,23,Mulch,Warm,1608
Colorado Plateau,MOWE,2018-08-30,2018-11-29,24,Pits,Warm,1609
Colorado Plateau,MOWE,2018-08-30,2018-11-29,25,Seed,Warm,1610
Colorado Plateau,MOWE,2018-08-30,2018-11-29,26,Control,None,1611
